scheduler_mode,repetition,run_type,query,job_id,spark_start_time,spark_end_time,spark_duration_ms,compaction_start_time,compaction_end_time,overlap_ms,overlap_pct,num_tasks,sum_task_duration_ms,avg_task_duration_ms
FAIR,14,concurrent,Q3,777,1788179930211,1788179930353,142,1788179923192,1788179942449,142,1.0000,17,1451,85.35
FAIR,14,concurrent,Q3,778,1788179931916,1788179932472,556,1788179923192,1788179942449,556,1.0000,7,3375,482.14
FAIR,14,concurrent,Q6,779,1788179932482,1788179932485,3,1788179923192,1788179942449,3,1.0000,1,2,2.00
FAIR,14,concurrent,Q6,780,1788179934106,1788179934610,504,1788179923192,1788179942449,504,1.0000,1,500,500.00
FAIR,14,concurrent,Q6,781,1788179934111,1788179934445,334,1788179923192,1788179942449,334,1.0000,7,2022,288.86
FAIR,14,concurrent,Q6,782,1788179934455,1788179934469,14,1788179923192,1788179942449,14,1.0000,1,12,12.00
FAIR,14,concurrent,Q12,783,1788179934630,1788179934676,46,1788179923192,1788179942449,46,1.0000,14,498,35.57
FAIR,14,concurrent,Q12,784,1788179934693,1788179934698,5,1788179923192,1788179942449,5,1.0000,1,3,3.00
FAIR,14,concurrent,Q12,785,1788179934700,1788179934707,7,1788179923192,1788179942449,7,1.0000,1,5,5.00
FAIR,14,concurrent,Q12,786,1788179934722,1788179934727,5,1788179923192,1788179942449,5,1.0000,1,3,3.00
FAIR,14,concurrent,Q12,787,1788179936288,1788179936357,69,1788179923192,1788179942449,69,1.0000,1,67,67.00
FAIR,14,concurrent,Q12,788,1788179936431,1788179936790,359,1788179923192,1788179942449,359,1.0000,7,2197,313.86
FAIR,14,concurrent,Q14,789,1788179936798,1788179936801,3,1788179923192,1788179942449,3,1.0000,1,2,2.00
FAIR,14,concurrent,Q14,790,1788179938756,1788179938895,139,1788179923192,1788179942449,139,1.0000,1,137,137.00
FAIR,14,concurrent,Q14,791,1788179938759,1788179940040,1281,1788179923192,1788179942449,1281,1.0000,1,1278,1278.00
FAIR,14,concurrent,Q14,792,1788179938778,1788179940447,1669,1788179923192,1788179942449,1669,1.0000,7,10442,1491.71
FAIR,14,concurrent,Q14,793,1788179938783,1788179939796,1013,1788179923192,1788179942449,1013,1.0000,7,6136,876.57
FAIR,14,concurrent,Q18,794,1788179940530,1788179941846,1316,1788179923192,1788179942449,1316,1.0000,17,17105,1006.18
FAIR,15,concurrent,compaction,795,1788179970960,1788179990333,19373,1788179970960,1788179990333,19373,1.0000,1,19372,19372.00
FAIR,15,concurrent,Q1,796,1788179972593,1788179975823,3230,1788179970960,1788179990333,3230,1.0000,7,19664,2809.14
FAIR,15,concurrent,Q1,797,1788179975857,1788179975866,9,1788179970960,1788179990333,9,1.0000,1,6,6.00
FAIR,15,concurrent,Q1,798,1788179975867,1788179975883,16,1788179970960,1788179990333,16,1.0000,1,11,11.00
FAIR,15,concurrent,Q1,799,1788179975894,1788179975901,7,1788179970960,1788179990333,7,1.0000,1,5,5.00
FAIR,15,concurrent,Q1,800,1788179977540,1788179978057,517,1788179970960,1788179990333,517,1.0000,7,3136,448.00
FAIR,15,concurrent,Q1,801,1788179977544,1788179977597,53,1788179970960,1788179990333,53,1.0000,1,51,51.00
FAIR,15,concurrent,Q1,802,1788179977626,1788179977931,305,1788179970960,1788179990333,305,1.0000,1,301,301.00
